unix_time,px,py,vx,vy,psi,bax,bay,bwz
1744927579420941000,11.553794581880792,10.075288331966375,0.5813388289636684,0.48680042765062165,0.0658478030640909,0.0,0.0,0.0
1744927579430900200,11.559510947680144,10.080055891366943,0.5739957022715315,0.4787234936155815,0.06638662999627196,0.0,0.0,0.0
1744927579440858000,11.565137747177628,10.084692278873561,0.5650021084139598,0.46555217008079325,0.06662741915012316,0.0,0.0,0.0
1744927579450817000,11.570697545629411,10.089241005532097,0.5582743527682386,0.456749907975338,0.06777480716638656,0.0,0.0,0.0
1744927579460776200,11.576135233000828,10.09375531295251,0.5460128499550008,0.45329377947488914,0.06812984201810265,0.0,0.0,0.0
1744927579470735000,11.581386596782897,10.098268800582266,0.5273035959863002,0.4532114620847269,0.06596099420119356,0.0,0.0,0.0
1744927579480693000,11.586587291407294,10.102679214101773,0.5222157692513634,0.4428615127681954,0.06436433872624543,0.0,0.0,0.0
1744927579490652200,11.591878425126366,10.106985366035008,0.5312970025876844,0.43239232578254194,0.0645224526782036,0.0,0.0,0.0
1744927579500611000,11.59723683602223,10.111165433583716,0.5380524853010208,0.41973185278575115,0.06454867178604536,0.0,0.0,0.0
1744927579510569200,11.602634412506667,10.115361941699728,0.5419852076472219,0.4213826944754531,0.06378439803820037,0.0,0.0,0.0
1744927579520528100,11.608126277872211,10.119852340957797,0.551453008418921,0.45089309643320646,0.06353567747194236,0.0,0.0,0.0
1744927579530487000,11.613754970328518,10.124499328705495,0.5651921855132579,0.46661656886787733,0.06390064241730115,0.0,0.0,0.0
1744927579540445200,11.61950231910761,10.129036396716819,0.5771067868029591,0.45557923177491133,0.06400151302019741,0.0,0.0,0.0
1744927579550404000,11.625378207528582,10.133560763987331,0.5900137988103674,0.4543039161466669,0.064494089346346,0.0,0.0,0.0
1744927579560362200,11.631410125423127,10.13822195975551,0.605681138935479,0.4680432345117125,0.06681049170907637,0.0,0.0,0.0
1744927579570320400,11.637488070596383,10.143059213910465,0.61030286208877,0.4857217318132204,0.0685005203009454,0.0,0.0,0.0
1744927579580279300,11.643496185773762,10.147898374877599,0.6032910439283614,0.4859131999652432,0.06865410518430616,0.0,0.0,0.0
1744927579590238200,11.649468742123357,10.152624037326762,0.5997204861576629,0.47451650776316706,0.06958683676305336,0.0,0.0,0.0
1744927579600197400,11.655439752630814,10.15726935906296,0.5995652639806052,0.4664492801612846,0.07226276476635633,0.0,0.0,0.0
1744927579610155300,11.661256102929022,10.161933213142108,0.5840354153778878,0.46831016268333736,0.0734498531975016,0.0,0.0,0.0
1744927579620114400,11.666817114554322,10.166588297499331,0.558396170791966,0.4674295712602271,0.07197261053126529,0.0,0.0,0.0
1744927579630073300,11.672237259855343,10.171096791233968,0.5442514033699573,0.4527100116113498,0.07132502327670306,0.0,0.0,0.0
1744927579640031200,11.677603153138179,10.175570900209857,0.538803811950756,0.4492573452781516,0.07184312886119076,0.0,0.0,0.0
1744927579649990400,11.682864688876771,10.180050609028584,0.5283249895662872,0.4498196405954336,0.07118486814442242,0.0,0.0,0.0
1744927579659949300,11.688036071617494,10.184427112105707,0.5192724839814483,0.4394564738197159,0.06890243975474726,0.0,0.0,0.0
1744927579669907500,11.693245312091314,10.188835956719817,0.5230738810329023,0.44270397474721956,0.06733111008287039,0.0,0.0,0.0
1744927579679866400,11.698597002406165,10.193258648371511,0.5373776536416477,0.4440943931252324,0.06836720057346342,0.0,0.0,0.0
1744927579689825300,11.704026359500457,10.197649387878164,0.5451763843688892,0.44088599209266827,0.06876271204194209,0.0,0.0,0.0
1744927579699784200,11.709455233820574,10.202185099512796,0.5451279077123907,0.4554430343343662,0.06611094407750524,0.0,0.0,0.0
1744927579709742300,11.715066144691258,10.206800669294163,0.5634066885583816,0.46346180616004007,0.06471603980268621,0.0,0.0,0.0
1744927579719701200,11.721046355401862,10.21136244530093,0.600489081184006,0.4580602282147453,0.0676347547909693,0.0,0.0,0.0
1744927579729660200,11.727219332352702,10.216045761982512,0.6198452590989385,0.4702644550686119,0.07057580919734176,0.0,0.0,0.0
1744927579739618300,11.73336006625913,10.22084617559238,0.6166076480765744,0.4820224733523204,0.0708782905961984,0.0,0.0,0.0
1744927579749577200,11.739530912886625,10.225673658849269,0.6196313475880844,0.484740609594417,0.07191852023655859,0.0,0.0,0.0
1744927579759536400,11.74573230212258,10.230569330916792,0.6226982132518563,0.49158763191953886,0.07431050897667868,0.0,0.0,0.0
1744927579769494300,11.751839790148749,10.235304653922213,0.6132693396026606,0.47548655026371395,0.07654758975480436,0.0,0.0,0.0
1744927579779453200,11.757742314500613,10.239842060475153,0.5926883844465289,0.45561322565135126,0.07741538986847117,0.0,0.0,0.0
1744927579789412400,11.763393535310424,10.244501315749204,0.5674543182290633,0.467848384264479,0.07710716848636322,0.0,0.0,0.0
1744927579799370200,11.768849704572492,10.24918634462539,0.5478686664258532,0.4704363811450332,0.07695425712598736,0.0,0.0,0.0
1744927579809329200,11.774123842409967,10.253704499776331,0.5295904002926763,0.4536801404715736,0.07550272565547775,0.0,0.0,0.0
1744927579819288300,11.779245982467513,10.258053134040546,0.5143278933965016,0.4366580911761266,0.07244377825604406,0.0,0.0,0.0
1744927579829247500,11.784422253083143,10.262284861086398,0.5197632886794151,0.4249191221773757,0.07120243388512087,0.0,0.0,0.0
1744927579839205400,11.789762063868963,10.266651209395603,0.5361847981022458,0.4384368061939705,0.07202947579459204,0.0,0.0,0.0
1744927579849164300,11.795169914789957,10.271187541656202,0.5430168915234939,0.45550535306102796,0.07191789332598617,0.0,0.0,0.0
1744927579859123500,11.800617771155117,10.275692312395075,0.547033946034313,0.4523361755687735,0.07014788758166826,0.0,0.0,0.0
1744927579869081300,11.80623377583891,10.28008152330956,0.5639181720663944,0.440732502031968,0.07019516127682401,0.0,0.0,0.0
1744927579879040500,11.812036546995936,10.28465405773036,0.5826718972001181,0.4591405095744639,0.07132527614860609,0.0,0.0,0.0
1744927579888999400,11.817955294559269,10.289269425240942,0.5943174008508092,0.4634414956050722,0.07202860976106823,0.0,0.0,0.0
1744927579898957300,11.823987340955947,10.293834290732281,0.6056940421811522,0.458370451690463,0.0726635974660501,0.0,0.0,0.0
1744927579908916500,11.83011419284742,10.298640778898356,0.6152137175263714,0.4826324359190685,0.07390390295406209,0.0,0.0,0.0
1744927579918875400,11.836321973659988,10.303503160426361,0.6233400086926166,0.4882448390892238,0.07685468195832076,0.0,0.0,0.0
1744927579928833300,11.842455594112149,10.308339595395209,0.6158933669542205,0.48563947512760053,0.07813304812453914,0.0,0.0,0.0
1744927579938792400,11.848394983550147,10.313130694870948,0.5963901071401314,0.48108721603183324,0.07739127406589169,0.0,0.0,0.0
1744927579948751400,11.854271266134166,10.317745333565432,0.5900533777846562,0.46336831321567684,0.07879408941199635,0.0,0.0,0.0
1744927579958709500,11.860063818727504,10.322341596882652,0.5816458236690499,0.4615231920412276,0.0814913785860323,0.0,0.0,0.0
1744927579968668400,11.865578088629446,10.327082447046116,0.5537027083255228,0.4760415471050477,0.08043757842029489,0.0,0.0,0.0
1744927579978627300,11.870827743416276,10.33172014970796,0.52713199116679,0.4656842283628992,0.07574210956189864,0.0,0.0,0.0
1744927579988586500,11.876120347784894,10.336050000560975,0.5314446744739455,0.4347719982142239,0.07361641726364503,0.0,0.0,0.0
1744927579998544400,11.602821747773916,10.056987695093467,0.5354175929209374,0.40717331549634994,0.07603437823363925,0.0,0.0,0.0
1744927580008503600,11.608212932131252,10.061136731247172,0.5413433569306104,0.4166159067472994,0.07735187399731587,0.0,0.0,0.0
1744927580018462500,11.613512475460507,10.065426372080804,0.5321414342200971,0.4307344017543335,0.07425912987314846,0.0,0.0,0.0
1744927580028420400,11.618909598682212,10.069814366964293,0.5419396943141087,0.4406103970808161,0.07215001005267513,0.0,0.0,0.0
1744927580038379500,11.624613728547743,10.074159959121454,0.5727670591662632,0.43635262500484123,0.07477409272687821,0.0,0.0,0.0
1744927580048338400,11.6304793160722,10.078390032129263,0.588979458018212,0.4247530357578621,0.07790772147684559,0.0,0.0,0.0
1744927580058296300,11.636287100075663,10.082700250282434,0.583175250626195,0.4328006258894005,0.07756744472301394,0.0,0.0,0.0
1744927580068255500,11.642075115384277,10.087335186454215,0.5811902226765921,0.4654064376367312,0.07644749087659733,0.0,0.0,0.0
1744927580078214400,11.648002226390917,10.092138845300203,0.5951571967427036,0.4823483362608676,0.07828252401156964,0.0,0.0,0.0
1744927580088172500,11.653988145971708,10.096821973914238,0.6010623242317695,0.4702455706991011,0.0809179957287969,0.0,0.0,0.0
1744927580098131500,11.659851550889035,10.101269518083889,0.5887602965516879,0.4465899014600824,0.08144523309356962,0.0,0.0,0.0
1744927580108090400,11.665584278403957,10.10567408146762,0.5756386262459477,0.44227408486190284,0.08117856160670185,0.0,0.0,0.0
1744927580118049300,11.671248646609566,10.110309770088627,0.5687744836888723,0.46548199309213034,0.08190521681718792,0.0,0.0,0.0
1744927580128007400,11.676803547523704,10.114996078907831,0.5577825778085763,0.47056490367462084,0.0824132790423632,0.0,0.0,0.0
1744927580137966300,11.68219549494391,10.119357802256731,0.5414199781307002,0.4379724014600148,0.0811791825613082,0.0,0.0,0.0
1744927580147925500,11.687494161453088,10.123481959272343,0.5320533903521181,0.41411772541266156,0.07958089187585941,0.0,0.0,0.0
1744927580157883400,11.69283153058934,10.127617478909933,0.5359396254859531,0.41525867692107254,0.07962293107303071,0.0,0.0,0.0
1744927580167842300,11.698200626029836,10.131905175734765,0.5391253492350797,0.4305391985894401,0.0793711684535506,0.0,0.0,0.0
1744927580177801500,11.703559767064029,10.136255219378901,0.5381258004591812,0.43679961081407426,0.0773386070250581,0.0,0.0,0.0
1744927580187759400,11.70905381167068,10.140455801789962,0.5516718318942039,0.42179180542639194,0.07682957900356492,0.0,0.0,0.0
1744927580197718300,11.714777446821714,10.144612948118885,0.5747256374733966,0.4174302713074893,0.07889177892323798,0.0,0.0,0.0
1744927580207677400,11.720610199182014,10.148919257993105,0.5856823906556123,0.4324081850626162,0.08056462021954797,0.0,0.0,0.0
1744927580217635300,11.72643187226539,10.153433855688691,0.5845698905880096,0.45332292678775754,0.08043551025027616,0.0,0.0,0.0
1744927580227594500,11.732266130046106,10.158132514755188,0.585833553978465,0.47180502530370366,0.08039734474399451,0.0,0.0,0.0
1744927580237553400,11.738193399306606,10.162796732222391,0.5951730874393009,0.4683466514578536,0.08278463472106148,0.0,0.0,0.0
1744927580247512300,11.744104388639558,10.167367020473977,0.5935383760205928,0.45891496566735357,0.08519445792553937,0.0,0.0,0.0
1744927580257470500,11.749836876863588,10.171949195474946,0.5756145984025083,0.4601085462219625,0.08516264141359041,0.0,0.0,0.0
1744927580267429400,11.7554074182389,10.176609025896182,0.5593530786845553,0.4679061363439612,0.08431739573392431,0.0,0.0,0.0
1744927580277388300,11.760902370903947,10.181307872143321,0.5517630124861795,0.47182382061658756,0.08424319072763917,0.0,0.0,0.0
1744927580287346400,11.766324884564051,10.185851055790236,0.5444892166910218,0.45619331923348955,0.08379236849805226,0.0,0.0,0.0
1744927580297305300,11.771682447313218,10.190127776206777,0.5379673206043329,0.4294370278385869,0.08228070924373156,0.0,0.0,0.0
1744927580307264300,11.777076363415702,10.194280024673343,0.5416176588262595,0.41693846374263843,0.08165558480117209,0.0,0.0,0.0
1744927580317222400,11.782556526731122,10.198473058029048,0.5502779740152427,0.4210337844244243,0.08225847599075921,0.0,0.0,0.0
1744927580327181300,11.788076524107598,10.202719504234965,0.5542778194857573,0.42639711272494657,0.08267101236900055,0.0,0.0,0.0
1744927580337140200,11.793602644433753,10.206966306716623,0.5548926413713882,0.42643288733276696,0.08205727058830077,0.0,0.0,0.0
1744927580347098400,11.799181945454947,10.211194028209626,0.5602326583452947,0.42451691381594703,0.08138362325155328,0.0,0.0,0.0
1744927580357057300,11.804867766529616,10.2154552078284,0.5709286241120182,0.4278765344339082,0.08129116440020655,0.0,0.0,0.0
1744927580367016200,11.810688320272948,10.21979794978715,0.5844574946361311,0.4360664288977521,0.08244017308385154,0.0,0.0,0.0
1744927580376975400,11.816602197957229,10.224245371294048,0.5938284031649802,0.4465775845623415,0.08426537210234708,0.0,0.0,0.0
1744927580386933200,11.822503761374538,10.228936246110731,0.5925918944169551,0.47102338779220965,0.08485601256910495,0.0,0.0,0.0
1744927580396892400,11.828367086348354,10.23375396654917,0.5887522692080087,0.483760298671492,0.0845246432902065,0.0,0.0,0.0
1744927580406851300,11.83425454221137,10.238512752046129,0.5911753168539544,0.47784248229818843,0.08457770204428303,0.0,0.0,0.0
1744927580416809200,11.840184945335412,10.243251964406262,0.5954877671270264,0.47587709085672064,0.08594706688092742,0.0,0.0,0.0
1744927580426768400,11.846113448623786,10.24794674311237,0.5952969995052558,0.47141538785495246,0.08876995191526879,0.0,0.0,0.0
1744927580436727300,11.851879962069395,10.252642209693176,0.5790311626392665,0.4714844592078612,0.09020557119563168,0.0,0.0,0.0
1744927580446685400,11.857363680613748,10.257386217959715,0.550634964137925,0.47635866074941646,0.08804671183034053,0.0,0.0,0.0
1744927580456644400,11.862706561378445,10.261876351770113,0.5364930629585374,0.4508664421169602,0.08576055891819097,0.0,0.0,0.0
1744927580466603300,11.868103155261121,10.266030042937265,0.5418865419549606,0.41708332919827945,0.08659415932916649,0.0,0.0,0.0
1744927580476561400,11.87348069126179,10.270132063680684,0.5399728886391703,0.41189496263837766,0.08787051483497345,0.0,0.0,0.0
1744927580486520300,11.878721891415896,10.274285932252942,0.5262830386997144,0.4171011429231746,0.08705897728573406,0.0,0.0,0.0
1744927580496479200,11.883849325532363,10.278535652909454,0.5148594841264684,0.4267259091377194,0.08424694266512195,0.0,0.0,0.0
1744927580506438100,11.889036665405458,10.282764775634181,0.5208747826661886,0.4246576152715269,0.08277712277718063,0.0,0.0,0.0
1744927580516396300,11.89441555162416,10.286845998197927,0.5401084676723772,0.4098065613417619,0.08444019465905381,0.0,0.0,0.0
1744927580526355200,11.899859772313974,10.291026130875693,0.5466688780702499,0.4197383925700728,0.08563831463961256,0.0,0.0,0.0
1744927580536314400,11.905250417092056,10.29557025907294,0.541289176322782,0.4562881640791464,0.08430963542547552,0.0,0.0,0.0
1744927580546272300,11.910687263095676,10.300408226370514,0.5459283659460296,0.48579334038630745,0.08289646187671824,0.0,0.0,0.0
1744927580556231200,11.91629240874447,10.305210153147437,0.5628277870842727,0.4821744145359327,0.08327775143613658,0.0,0.0,0.0
1744927580566190000,11.92204186641577,10.309802815049842,0.5773185463554423,0.4611615642697214,0.0848364124786175,0.0,0.0,0.0
1744927580576148000,11.927842983865077,10.314348667336603,0.582505843949396,0.45646128455561,0.08617268044103378,0.0,0.0,0.0
1744927580586107100,11.933629357808126,10.319156907428246,0.5810254087349269,0.48280835148896944,0.08684452604891504,0.0,0.0,0.0
1744927580596066000,11.939376901012537,10.32411719773494,0.5771263095733788,0.49807612353724945,0.08687231371052213,0.0,0.0,0.0
1744927580606024000,11.945090967628662,10.328768639366304,0.5737648350847272,0.46706379533515385,0.08645759247384655,0.0,0.0,0.0
1744927580615983000,11.950809560975685,10.332965808441582,0.5742193763390118,0.4214490631774924,0.08673586746315293,0.0,0.0,0.0
1744927580625942000,11.95655121274428,10.337035559104583,0.5765347346188552,0.4086546368575554,0.08830624625282892,0.0,0.0,0.0
1744927580635901000,11.962249569238812,10.341313350683789,0.5721873394183156,0.4295445861696889,0.08933318170156637,0.0,0.0,0.0
1744927580645859000,11.967813666624492,10.345770161883738,0.5587060203113895,0.447520428957995,0.08804297987051692,0.0,0.0,0.0
1744927580655818000,11.973319140657134,10.350028097189375,0.5528194913737383,0.4275507642044605,0.08609989186573785,0.0,0.0,0.0
1744927580665777000,11.978909781971204,10.354037238843603,0.5613713677284213,0.4025687228738232,0.08634722080424757,0.0,0.0,0.0
1744927580675735000,11.98458979815625,10.358119678465313,0.5703457394940112,0.4099287694133411,0.08801449446033942,0.0,0.0,0.0
1744927580685694000,11.990254993054323,10.362541408372705,0.5688574941081721,0.44399782178682706,0.08858315938378307,0.0,0.0,0.0
1744927580695652900,11.99586122552627,10.367266339265322,0.5629369179272833,0.47444305019809785,0.08735312006195146,0.0,0.0,0.0
1744927580705611000,12.001495288110128,10.371976670185507,0.5657314144994562,0.47297702760191873,0.08596568768555407,0.0,0.0,0.0
1744927580715570000,12.007277719248497,10.376533820496034,0.5806295010864263,0.4575957495835588,0.08611493433238052,0.0,0.0,0.0
1744927580725528800,12.013210234392368,10.381123885453198,0.5956998407324833,0.4609007979960689,0.08761546088875838,0.0,0.0,0.0
1744927580735487000,12.019250276583803,10.38586139870717,0.6064969214907729,0.47570647902609353,0.09009321737681264,0.0,0.0,0.0
1744927580745446000,12.025259482795132,10.390794920038505,0.6034005975890523,0.49538817854737466,0.09085428769139137,0.0,0.0,0.0
1744927580755405000,12.031203330806942,10.395680626667174,0.5968378045576797,0.49058697533545215,0.09039141492946122,0.0,0.0,0.0
1744927580765364000,12.037169919683292,10.400249963184647,0.5991212760797046,0.4588193994792662,0.09131185556920295,0.0,0.0,0.0
1744927580775321900,12.043131371540087,10.40463689428452,0.598605454095833,0.44050357969981924,0.0932574745816057,0.0,0.0,0.0
1744927580785281000,12.048959252699648,10.409027059270672,0.5851932602557988,0.44082830294019354,0.09391793062706566,0.0,0.0,0.0
1744927580795240000,12.054609992217795,10.413375406909074,0.5674059904353846,0.4366293103055797,0.09272013176782778,0.0,0.0,0.0
1744927580805198000,12.060186706842734,10.417610709114124,0.559972951323755,0.42527811355168726,0.09177198068419226,0.0,0.0,0.0
1744927580815157000,12.065748965068355,10.421825076317182,0.5585213452913952,0.42317597355712394,0.09170658862720381,0.0,0.0,0.0
1744927580825116000,12.071294055102374,10.426024266366756,0.5567974408839316,0.4216519946554873,0.0909094609345789,0.0,0.0,0.0
1744927580835074000,12.076835038305719,10.430308116333764,0.5563850629432031,0.4301529252235229,0.08842951012764302,0.0,0.0,0.0
1744927580845033000,12.08252505831668,10.434727716730436,0.5713502506261167,0.4437839918736881,0.08748163276628433,0.0,0.0,0.0
1744927580854992000,12.08849732407925,10.43920293291385,0.5996913075310382,0.44936852297069557,0.09000547892146661,0.0,0.0,0.0
1744927580864950000,12.094609841157395,10.443713803040263,0.6137743202707118,0.4529486315169536,0.09263011720217794,0.0,0.0,0.0
1744927580874909000,12.100661777482198,10.448432442431418,0.607691243491076,0.4738113035733049,0.09210802181719982,0.0,0.0,0.0
1744927580884868000,12.106680633346949,10.453421185870031,0.6043695453062087,0.5009331792279474,0.09066448312621335,0.0,0.0,0.0
1744927580894827000,12.112830023960495,10.458343230937205,0.6174768913781138,0.4942358159208232,0.09183500019257214,0.0,0.0,0.0
1744927580904785000,12.119064863914305,10.463066335751405,0.6260570900211236,0.47425968874080443,0.0938722135496862,0.0,0.0,0.0
1744927580914744000,12.125253727996368,10.467686978596626,0.621440528779491,0.4639712061795152,0.09487527142289354,0.0,0.0,0.0
1744927580924703200,12.13138421795879,10.472245373493536,0.6155790260390972,0.45772072185777146,0.09608183910064398,0.0,0.0,0.0
1744927580934660900,12.137411852052526,10.47698478240954,0.6052509909465408,0.47589682756170304,0.09679673174738437,0.0,0.0,0.0
1744927580944620000,12.143293947187402,10.48170431041627,0.5906370316878271,0.4739005318588747,0.09630613141594792,0.0,0.0,0.0
1744927580954579200,12.149091103694168,10.485931494220356,0.5821081150292946,0.42446292302237143,0.09615671587636912,0.0,0.0,0.0
1744927580964537000,12.154833705739327,10.489960507704884,0.5766301544505787,0.40456410693223266,0.09711895789230163,0.0,0.0,0.0
1744927580974496000,12.160454538129136,10.494181436881584,0.5644029350438505,0.4238348790227945,0.09828949944452416,0.0,0.0,0.0
1744927580984455200,12.165881135010356,10.498596130025405,0.544899223932276,0.4432912413841445,0.09741923804186133,0.0,0.0,0.0
1744927580994413000,12.171111872163767,10.503058451606234,0.5252324205898029,0.4480737411591228,0.09384849542877896,0.0,0.0,0.0
1744927581004372200,11.901780338582693,10.144221979479632,0.5060103037424282,0.412759085257354,0.09107175428697169,0.0,0.0,0.0
1744927581014331100,11.907027467681708,10.148285569757807,0.5268783800433995,0.4080360560076942,0.09149006547067837,0.0,0.0,0.0
1744927581024290000,11.912471145295136,10.152531026033971,0.5466143463060757,0.42629771120953563,0.09234769497274088,0.0,0.0,0.0
1744927581034248200,11.918008867592826,10.15709691671542,0.5560576266144841,0.4584733937932492,0.0910879590469599,0.0,0.0,0.0
1744927581044207000,11.923707587721537,10.161841316517595,0.5722238529064697,0.4763979758985649,0.09006935716195706,0.0,0.0,0.0
1744927581054166000,11.929674515859551,10.166428304507182,0.599155342258105,0.46059183138571913,0.09149827874239017,0.0,0.0,0.0
1744927581064124200,11.93585167178894,10.17084761363385,0.6202648816023623,0.44375474466736614,0.09418085206071442,0.0,0.0,0.0
1744927581074083000,11.942105439051907,10.175292732483516,0.627957632164914,0.44634636854135823,0.09726110044052383,0.0,0.0,0.0
1744927581084042000,11.948300681190009,10.179892131484957,0.6220809665827814,0.46183805454821875,0.099535860362579,0.0,0.0,0.0
1744927581094000000,11.954310141734199,10.18449324929907,0.6034261358373622,0.4620106451629151,0.0991824483155404,0.0,0.0,0.0
1744927581103959000,11.960179297839652,10.18869107710568,0.5893377888575502,0.4215152081665646,0.0985676259662536,0.0,0.0,0.0
